cellid,userid,freq_updates
025705002868,5581840791213550000,1
035673002862,5581840791213550000,1
035648002862,5586869959268880000,42
035642002862,5586869959268880000,12
001172002815,5586869959268880000,11
059559002867,5586869959268880000,7
051251002862,5586869959268880000,5
040017002862,5586869959268880000,5
059553002867,5586869959268880000,4
031703002862,5586869959268880000,4
005942002867,5586869959268880000,4
051243002862,5586869959268880000,3
059552002867,5586869959268880000,3
010892002866,5586869959268880000,3
041011002866,5586869959268880000,2
004001002862,5586869959268880000,2
048573002862,5586869959268880000,2
005612004504,5586869959268880000,2
005943002867,5586869959268880000,2
014511002861,5586869959268880000,2
000752002862,5586869959268880000,2
003393002825,5586869959268880000,2
035741002868,5586869959268880000,2
012627002867,5586869959268880000,2
010323002866,5586869959268880000,2
001581002816,5586869959268880000,2
000731002866,5586869959268880000,2
045141004560,5586869959268880000,2
005611004504,5586869959268880000,2
039442002862,5586869959268880000,1
000761002829,5586869959268880000,1
012249002862,5586869959268880000,1
039832002866,5586869959268880000,1
034932002863,5586869959268880000,1
000241002815,5586869959268880000,1
000511002866,5586869959268880000,1
032357002860,5586869959268880000,1
065071002860,5586869959268880000,1
037347002864,5586869959268880000,1
018461002860,5586869959268880000,1
034933002863,5586869959268880000,1
000611002815,5586869959268880000,1
034962002862,5586869959268880000,1
002503002860,5586869959268880000,1
012108002862,5586869959268880000,1
000552002866,5586869959268880000,1
020083002860,5586869959268880000,1
045772004560,5586869959268880000,1
005801002860,5586869959268880000,1
000311002809,5586869959268880000,1
038201002868,5586869959268880000,1
010741002862,5586869959268880000,1
033951002862,5586869959268880000,1
001921002815,5586869959268880000,1
000702002864,5586869959268880000,1
005063002825,5586869959268880000,1
042002002866,5586869959268880000,1
030849002862,5586869959268880000,1
000512002866,5586869959268880000,1
030303002860,5586869959268880000,1
020347002861,5586869959268880000,1
005352002825,5586869959268880000,1
005401002861,5586869959268880000,1
000111002815,5586869959268880000,1
039811002866,5586869959268880000,1
024723002861,5586869959268880000,1
037992002866,5586869959268880000,1
054920000362,5588027622742590000,7
000612000302,5588027622742590000,4
000611000302,5588027622742590000,4
001741000360,5588027622742590000,2
015220000362,5588027622742590000,1
004981000302,5588027622742590000,1
064610000360,5588027622742590000,1
008061001805,5605516566277140000,1
003522002829,5620273466155180000,112
010892002866,5620273466155180000,25
010897002866,5620273466155180000,21
000552002866,5620273466155180000,5
000761002829,5620273466155180000,5
017072000560,5620273466155180000,4
030119002862,5620273466155180000,4
065211002866,5620273466155180000,3
050502000560,5620273466155180000,3
000032000502,5620273466155180000,2
000502002862,5620273466155180000,2
033219002868,5620273466155180000,2
000252004002,5620273466155180000,1
022617002862,5620273466155180000,1
002121004703,5620273466155180000,1
018322004060,5620273466155180000,1
010322002866,5620273466155180000,1
018853004060,5620273466155180000,1
003303002823,5620273466155180000,1
018323004060,5620273466155180000,1
000111004002,5620273466155180000,1
010563004760,5620273466155180000,1
000251004002,5620273466155180000,1
003591002804,5620273466155180000,1
000512003008,5634352068361090000,23
000513003008,5634352068361090000,1
020458003502,5639568362882490000,1
024232003508,5639568362882490000,1
030133003503,5639568362882490000,1
001021002408,5641709913391310000,3
001922003609,5641709913391310000,1
012868003860,5644322215968690000,2
051222003860,5644322215968690000,1
063371003860,5644322215968690000,1
024162003804,5644322215968690000,1
001572003008,5646479600255190000,1
004704003008,5646479600255190000,1
001571003008,5646479600255190000,1
000633003003,5646479600255190000,1
001621003003,5646479600255190000,1
021671002862,5703521682908210000,11
036461002866,5703521682908210000,8
010168002862,5703521682908210000,5
063171002866,5703521682908210000,4
004272002824,5703521682908210000,4
011121002864,5703521682908210000,4
026412002867,5703521682908210000,4
000802002817,5703521682908210000,3
004861002864,5703521682908210000,3
048362002866,5703521682908210000,3
000402002866,5703521682908210000,3
000902002862,5703521682908210000,2
030023002861,5703521682908210000,2
001121002801,5703521682908210000,2
004173002818,5703521682908210000,1
020227002864,5703521682908210000,1
010552002862,5703521682908210000,1
000193002816,5703521682908210000,1
006512002833,5703521682908210000,1
003832002819,5703521682908210000,1
004182002824,5703521682908210000,1
038793002864,5703521682908210000,1
031041002864,5703521682908210000,1
000152002835,5703521682908210000,1
035032002862,5703521682908210000,1
002192002818,5703521682908210000,1
031048002864,5703521682908210000,1
003833002819,5703521682908210000,1
020339002864,5703521682908210000,1
026643002863,5766340054483060000,47
030659002863,5766340054483060000,10
012952002868,5766340054483060000,8
062914002868,5766340054483060000,7
018703002863,5766340054483060000,5
030653002863,5766340054483060000,5
005376002806,5766340054483060000,3
014252002868,5766340054483060000,3
061101002860,5766340054483060000,2
047633002863,5766340054483060000,2
048553002860,5766340054483060000,2
041052002863,5766340054483060000,2
037147002863,5766340054483060000,2
032797002860,5766340054483060000,2
035554002868,5766340054483060000,2
025705002868,5766340054483060000,2
048563002862,5766340054483060000,2
036812002868,5766340054483060000,2
005183002822,5766340054483060000,1
032848002863,5766340054483060000,1
021392002861,5766340054483060000,1
018923002860,5766340054483060000,1
041122002860,5766340054483060000,1
036541002863,5766340054483060000,1
005375002806,5766340054483060000,1
011953002860,5766340054483060000,1
030309002860,5766340054483060000,1
045033002860,5766340054483060000,1
002163002820,5766340054483060000,1
014623002863,5766340054483060000,1
000453002813,5766340054483060000,1
025153002863,5766340054483060000,1
030091002861,5766340054483060000,1
018463002860,5766340054483060000,1
022861002860,5766340054483060000,1
033719002863,5766340054483060000,1
030671002863,5766340054483060000,1
032543002864,5766340054483060000,1
032793002860,5766340054483060000,1
025706002868,5766340054483060000,1
036408002861,5766340054483060000,1
005301002806,5766340054483060000,1
048551002860,5766340054483060000,1
004323002864,5766340054483060000,1
059512002863,5766340054483060000,1
032354002860,5766340054483060000,1
033717002863,5766340054483060000,1
019503002860,5766340054483060000,1
061423002860,5766340054483060000,1
005042002813,5766340054483060000,1
030658002863,5766340054483060000,1
012998002861,5766340054483060000,1
026163002860,5766340054483060000,1
032842002863,5766340054483060000,1
034519002862,5766340054483060000,1
036573002863,5766340054483060000,1
065412004113,5790860833669350000,7
012213004112,5790860833669350000,4
064901001109,5790860833669350000,2
063801004113,5790860833669350000,2
062703004109,5790860833669350000,1
062462004115,5790860833669350000,1
062612004115,5790860833669350000,1
013091001109,5790860833669350000,1
010627000866,5823595269551960000,19
040278000866,5823595269551960000,11
008801000860,5823595269551960000,7
011266000871,5823595269551960000,6
000395000866,5823595269551960000,6
024126000866,5823595269551960000,5
005329000867,5823595269551960000,5
024123000866,5823595269551960000,5
007012000867,5823595269551960000,4
023972000841,5823595269551960000,4
003808000860,5823595269551960000,3
041241002570,5823595269551960000,2
027771000814,5823595269551960000,2
017811000891,5823595269551960000,2
008123000870,5823595269551960000,2
027697002570,5823595269551960000,2
021051000845,5823595269551960000,2
001507000860,5823595269551960000,2
011752000866,5823595269551960000,2
011821002501,5823595269551960000,2
012581000845,5823595269551960000,2
029671000865,5823595269551960000,2
000037000870,5823595269551960000,2
014043000867,5823595269551960000,2
020499002560,5823595269551960000,2
010623000866,5823595269551960000,2
030234000866,5823595269551960000,2
020196000870,5823595269551960000,2
020193000870,5823595269551960000,2
007983000865,5823595269551960000,1
020051000814,5823595269551960000,1
007015000867,5823595269551960000,1
007167000864,5823595269551960000,1
011261000871,5823595269551960000,1
028982000864,5823595269551960000,1
002941000864,5823595269551960000,1
010377001761,5823595269551960000,1
001072000864,5823595269551960000,1
027558002570,5823595269551960000,1
002715000866,5823595269551960000,1
011271002501,5823595269551960000,1
003802000860,5823595269551960000,1
023971000841,5823595269551960000,1
004227000860,5823595269551960000,1
008802000860,5823595269551960000,1
000139000866,5823595269551960000,1
023621000814,5823595269551960000,1
001291000866,5823595269551960000,1
010061002502,5823595269551960000,1
000999000866,5823595269551960000,1
006378000867,5823595269551960000,1
012652000864,5823595269551960000,1
015491000845,5823595269551960000,1
014685000871,5823595269551960000,1
008182000864,5823595269551960000,1
051313000867,5823595269551960000,1
012063002506,5823595269551960000,1
016211000845,5823595269551960000,1
011757000864,5823595269551960000,1
009873001761,5823595269551960000,1
023573000864,5823595269551960000,1
023881000867,5823595269551960000,1
007013000867,5823595269551960000,1
000183000866,5823595269551960000,1
040279000866,5823595269551960000,1
004053000864,5823595269551960000,1
034842000868,5823595269551960000,1
001294000866,5823595269551960000,1
020591000814,5823595269551960000,1
000398000866,5823595269551960000,1
011553000860,5823595269551960000,1
023723002560,5823595269551960000,1
011404000841,5826613358233110000,1
005463002806,5865153080397620000,19
005375002806,5865153080397620000,3
010856001560,5872332846245290000,3
013328002866,5884515016304030000,10
003451002804,5884515016304030000,3
000311002809,5884515016304030000,2
022611002862,5884515016304030000,2
022617002862,5884515016304030000,2
039832002866,5884515016304030000,2
019012002868,5884515016304030000,2
059557002867,5884515016304030000,1
000111002815,5884515016304030000,1
005302002868,5884515016304030000,1
000663002829,5884515016304030000,1
059559002867,5884515016304030000,1
010182002866,5884515016304030000,1
003854002807,5884515016304030000,1
032327002868,5884515016304030000,1
004861002864,5884515016304030000,1
040017002862,5884515016304030000,1
039522002862,5884515016304030000,1
039831002866,5884515016304030000,1
010277002866,5884515016304030000,1
000113002815,5884515016304030000,1
048641002862,5884515016304030000,1
049322002868,5884515016304030000,1
003313002804,5884515016304030000,1
005283002825,5884515016304030000,1
011311002862,5884515016304030000,1
039892002862,5884515016304030000,1
034627002862,5884515016304030000,1
006097000661,5891903353270560000,2
001092002833,5923926426531000000,23
026719002867,5923926426531000000,17
001901002821,5923926426531000000,8
035648002862,5923926426531000000,7
004032002821,5923926426531000000,7
051451002864,5923926426531000000,7
001922002815,5923926426531000000,7
001081002815,5923926426531000000,7
035642002862,5923926426531000000,6
012167002867,5923926426531000000,6
034843002867,5923926426531000000,6
031407002862,5923926426531000000,5
001172002815,5923926426531000000,5
019692002867,5923926426531000000,4
000935002833,5923926426531000000,4
051243002862,5923926426531000000,4
031401002862,5923926426531000000,4
020339002864,5923926426531000000,3
032907002864,5923926426531000000,3
003563002833,5923926426531000000,3
045972002867,5923926426531000000,3
006510002833,5923926426531000000,3
004173002818,5923926426531000000,3
000612002815,5923926426531000000,3
001095002815,5923926426531000000,3
005241002818,5923926426531000000,3
004153002833,5923926426531000000,2
000611002815,5923926426531000000,2
002192002818,5923926426531000000,2
030122002862,5923926426531000000,2
039227002864,5923926426531000000,2
030128002862,5923926426531000000,2
001843002820,5923926426531000000,2
000151002836,5923926426531000000,2
037759002867,5923926426531000000,2
039221002864,5923926426531000000,2
004253002833,5923926426531000000,2
004026002833,5923926426531000000,1
013221002864,5923926426531000000,1
